Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns
17ca5ff0-3d29-45e6-9f80-c1ff6c41a18e_onto.owl_functional.owl,10925087,3143055,14068142
approximated_c0093cdb-d3ad-493a-933b-ae121eb751ee_testRes.owl_functional.owl,11015775,1983702,12999477
779ef1e1-acf5-4a43-8c9f-1be6d5099194_viorsimple.obo_functional.owl,23130134,44692017,67822151
rh-mesh.robert-hoehndorf-version-of-mesh.3.owl.xml_functional.owl,10548926688,24188455799,34737382487
c87825a8-ced4-4d6d-8cd3-ee2da2e82c68_bodyobject.owl_functional.owl,117049919,8810953,125860872
approximated_00340.owl_functional.owl,105866272,6018890,111885162
approximated_86d53811-cc46-450c-8845-b8d286e9462e_Rectiformer.rdf_functional.owl,116270395,3759228,120029623
495ad0f9-f7a6-424e-8778-28f12182d6c1_ss_xp_cell.owl_functional.owl,54669326,19180278,73849604
0145c9fc-5708-4517-a909-1e574b4c39db_nboel.obo_functional.owl,256062255,62652161,318714416
approximated_0872ce09-5943-4f1c-a191-58d36679f4e3_lexicon.owl_functional.owl,193668847,13208988,206877835
approximated_69c07f76-4b61-4534-9927-31ec4d8f5038_AAkeysv1.0.n3_functional.owl,251128905,34173320,285302225
approximated_426785fa-25bf-492a-93bd-ec2607ec7098_clinometer.rdf_functional.owl,105033163,3739672,108772835
approximated_21d2e946-18c6-4cb3-bae0-5a9c2f03ad25_Babysitting.rdf_functional.owl,59590828,3982307,63573135
7a528067-4cef-44d4-8b92-d0850cbf5189_fbcv.obo_functional.owl,21077551,32652543,53730094
approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities.ofn_functional.owl,523099473,865302392,1388401865
1b0f7276-4481-4ccd-a269-56d1edc49c3b_ianaentrez.owl_functional.owl,3033747216,879316898,3913064114
c669669d-7a04-410c-9474-1f6e46230556_BioLinks.owl_functional.owl,45731027,11232258,56963285
approximated_2fe73174-55da-465e-87c0-0c6682bb3fd4_ngineering.rdf_functional.owl,8675984,3755525,12431509
approximated_3d1c5660-5e27-4439-9c4c-5e6a73e0bad6_Beef_tongue.rdf_functional.owl,8854280,3733674,12587954
approximated_168f552a-9fa8-4009-a32d-03d4aef08a39_ceDistance.owl_functional.owl,133786303,220621736,354408039
approximated_58cdd616-9f8f-4956-a0f1-acc56d9a9936_Microbiota.owl_functional.owl,141581115,251603625,393184740
approximated_c06f618d-66a7-432e-890e-d2592d17bb7d_009UNAeasy.owl_functional.owl,770940064,72358986,843299050
approximated_94f1b84d-205d-4de0-810a-6ec2a9f08695_sio.obo_functional.owl,35392587,73616585,109009172
approximated_2c74dd6c-05e9-441a-9893-93be451430e7_Saffron_bun.ttl_functional.owl,9325076,4108915,13433991
approximated_pdo.pathogenic-disease-ontology.3.owl.xml_functional.owl,11870256,14499679,26369935
approximated_e1634697-665f-487d-a985-7135bd1fa0a8_rbon_steel.rdf_functional.owl,11319291,3873457,15192748
approximated_8ff9cc67-bd62-455c-9573-999224b512c7_onstituent.owl_functional.owl,141988969,251816536,393805505
approximated_1a037ae1-e3ff-4564-a364-4397e736f319_lisensembl.obo_functional.owl,1447427642,3331932125,4779359767
approximated_2f79d508-b59e-45a8-a477-e32320b2933f_Valve.rdf_functional.owl,17636236,4270668,21906904
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-relation-axioms.ofn_functional.owl,361383765,950052452,1311436217
approximated_48b31924-6ad5-4b16-9825-71feaddf587c_multibeam.owl_functional.owl,11550512,5938870,17489382
approximated_a1d2ac96-ed93-4bb5-bc06-00559649b63d_complex2.0.owl_functional.owl,17213558,5169608,22383166
approximated_45cf1522-b03b-4b1d-ac2f-ee52c882042f_ent_cheese.ttl_functional.owl,12675415,3885513,16560928
approximated_c0024c00-e70f-46d5-a30a-3c1f80bf0031_pienstaxon.owl_functional.owl,1606573868,3409518184,5016092052
approximated_1f57378b-9f87-4c1e-90c4-b92bfd1705ce_Roland_MT32.ttl_functional.owl,15770398,3836869,19607267
approximated_kb-owl-syntax-unraveled-depth-2-disjointness-triggers-constant-classes-value-classes.ofn_functional.owl,709441057,1633461492,2342902549
4b54e80a-cabc-40d4-9348-32507da9eebf_esistance.owl2_functional.owl,83967437,226941934,310909371
approximated_14c1690b-e578-4a32-b6a3-5479f1f5af1e_mantics_v2.owl_functional.owl,26632064,22854769,49486833
xco.experimental-conditions-ontology.48.owl.xml_functional.owl,15493638,27491930,42985568
approximated_8aef9aba-9d35-4866-8b9f-dd6129c96d5a_onto.rdf_functional.owl,13669526,5474032,19143558
approximated_18811a36-1b4e-4aac-bc91-d291faf55662_LMM_L2_v10.owl_functional.owl,25579332,20612374,46191706
approximated_79eda219-06ef-4771-96f1-5083ace69afe_onto.owl_functional.owl,8588809,4982581,13571390
approximated_42123f96-f3b4-4875-9b8a-6b6b1da45463_mlso.owl_functional.owl,16938386,11254154,28192540
approximated_94e100d0-92a5-40cd-b09d-11e1b5236cec_t_lavatory.rdf_functional.owl,10203016,3992774,14195790
approximated_859ed50b-ff20-490d-b4e7-5f513b7dd133_saengerrna.owl_functional.owl,23751118,27765158,51516276
approximated_91d671b7-7119-4100-ab45-12625a52e3ff_Rstarvs10.owl_functional.owl,135097638,21349519,156447157
approximated_034657bb-ae7e-4db3-a67b-b19c77715ace_ty_harness.rdf_functional.owl,13014455,3742668,16757123
approximated_011882ed-0797-486f-945c-406cab4ed654_Headgear.ttl_functional.owl,16702816,5500324,22203140
1e655281-cec3-4e76-b190-ff065b667086_t_ontology.owl_functional.owl,63459921,136107161,199567082
approximated_a5de6677-f866-4add-bfe5-bab94aeaec81_EnergyFlux.owl_functional.owl,142266051,273924673,416190724
approximated_8e638331-bd8b-46d6-9cfe-a8a082e4c7d2_Instrument.owl_functional.owl,27672540,38623431,66295971
approximated_d8b7cf59-d132-4c0d-b33e-92a3a01234d5_eh_Arabieh.rdf_functional.owl,17115709,3891894,21007603
7eb212d7-1dbd-41fa-8496-1935bece5a26_RugbyPlayer.owl_functional.owl,19470954,1881994,21352948
approximated_4f8c0e42-ef62-45e3-8dd3-1057a6047d43_myOnto.owl_functional.owl,20818164,7272677,28090841
approximated_99bba4d3-6998-48b7-a1ed-a334016cdb7c_doc16.rdf_functional.owl,30986977,19222256,50209233
approximated_d65d997d-aa38-4638-8703-b3faecbdc7ed_ithesaurus.owl_functional.owl,4128844282,8604054859,12732899141
approximated_0da869df-aa47-4094-8b45-d8adcd274acd_ecrm_100707.owl_functional.owl,54887408,22177702,77065110
b223b66e-81e0-4aaa-8a4d-e7e5f5e35d17_SMW_extensions_functional.owl,14649340,1905526,16554866
4061843a-3fd2-4186-b15e-6631ceab65b0_onto.rdf_functional.owl,9375164,1797289,11172453
approximated_2df83f4e-d992-40c1-9c7f-783c51b9dcde_de_battery.rdf_functional.owl,13797765,3813971,17611736
approximated_4b4c4c11-a7e8-412b-b17e-0838b1e763d9_ly_network.ttl_functional.owl,14975333,3717774,18693107
approximated_79617b32-e5f0-4a55-874d-53d625258b17_Thesaurus.owl_functional.owl,3558926820,5535005477,9093932297
c7403c2b-f907-4329-9760-9c87cafa387d_ctermsrelation_functional.owl,14678251,1791876,16470127
approximated_887565f2-6ed2-40a8-abfc-c7fbac0d454c__converter.rdf_functional.owl,17213439,3715383,20928822
approximated_af21ae98-5b25-4c88-af11-89b5f9cbcf08_management.ttl_functional.owl,11771898,3745047,15516945
approximated_1b8fd0d2-5e00-4472-9299-11b11604ad18_edElements.owl_functional.owl,16987988,8725715,25713703
approximated_43b34e6a-f2dc-4813-90aa-8cadfa6c4bc3_mAstroBody.owl_functional.owl,135094429,224786827,359881256
approximated_03442ce5-7960-4861-9f0a-1562d3f49c09_ao.owl.CURRENT_functional.owl,23606513,26625903,50232416
794bfd83-b766-45fb-9b0d-5ad0a6dba752_typemerged.owl_functional.owl,52535124,115747718,168282842
approximated_cf24f337-5263-4187-9559-9fb86f3a5fd1_Knight.rdf_functional.owl,18240204,3313276,21553480
approximated_171ea4bb-92f1-499d-84b2-f7c2df976132_and_health.rdf_functional.owl,10358164,3804767,14162931
approximated_dedc0af3-2753-4919-9740-c5bff02f6582_DP1.22.owl_functional.owl,16044639,3192325,19236964
approximated_22484eda-8103-4d4b-9980-9e139cfd0f3a_MOmodular1.owl_functional.owl,398390306,687129177,1085519483
approximated_40977513-9e60-41d0-ac27-dc417d16ae65_mnov192004.owl_functional.owl,136463537,16347916,152811453
approximated_b0305065-1b29-49ca-a8e7-1930dab6cf55_propIndex.owl_functional.owl,189755151,221370102,411125253
approximated_bb9f786a-6dcc-474f-8097-5d825fb9703f_Design.v13.owl_functional.owl,118267210,7915417,126182627
approximated_40263d28-23c5-44d7-9d44-ee94d53fa3fe_estigation.owl_functional.owl,92838703,29905654,122744357
approximated_5c43b0b8-b1d1-4002-b3af-603d65db6ae1_arm_cheese.rdf_functional.owl,15878478,3868151,19746629
approximated_84296309-8fff-49c7-b539-3ae0831863dc_moduli.owl_functional.owl,22637582,14519930,37157512
approximated_1b81ea35-983c-4230-ba83-86a93eec7c87_tric_watch.rdf_functional.owl,14026196,3741353,17767549
917ed205-2afd-4cfe-95a6-0d9be21e3b0c_slim_plant.obo_functional.owl,16470609,7671123,24141732
approximated_ca7123c6-6206-42e1-b070-4d51942c882f_Micrometer.ttl_functional.owl,15312307,3856797,19169104
03e89000-6869-4c1c-95dc-bd069b154b3a_classified.owl_functional.owl,19517811,30131444,49649255
approximated_14e21c67-ac27-4f8a-abf6-0b8e8cec5c7c_onto.rdf_functional.owl,17655275,5515050,23170325
approximated_1e657d27-1ae8-4d93-b762-69745fff1aee_idgeClosed.owl_functional.owl,14404205,5925713,20329918
approximated_a086cc23-d2bb-4417-8eaa-0835fdfcf26b_schema.owl_functional.owl,20562113,6642551,27204664
approximated_b0e41004-2748-443c-8e9c-61c3f81dc24b_Fruit.ttl_functional.owl,14673702,3750340,18424042
approximated_4ad6a722-f425-4177-af22-00c3866f3df5_Bohrium.ttl_functional.owl,15909324,3714442,19623766
approximated_e823ed3c-8c9e-4c62-a3f4-8821ffe77388_ontology.owl_functional.owl,17733520,5256079,22989599
f45812d8-8ea9-472a-8b02-aabd7948e6f4_GenreCS.owl_functional.owl,25133181,19563041,44696222
approximated_de98e0c3-35ca-490b-af8b-b450bed425a1_cerif.owl_functional.owl,19118369,25067204,44185573
approximated_59c42aeb-6dc2-4824-a7ec-6aed305e2aa5_alModel2.0.owl_functional.owl,19278167,14090214,33368381
approximated_00511.owl_functional.owl,18638526,26737520,45376046
approximated_d6658c0b-1a86-4c53-b05e-aaff4d6c8842_nWaveNoise.owl_functional.owl,188934025,208129448,397063473
approximated_2c1cb68f-7240-47d0-8817-a1e9e0aec931_classified.owl_functional.owl,425869843,1072426787,1498296630
approximated_17184bb7-b3b9-4a1e-9c47-824c971a247d_FMolecule2.owl_functional.owl,412179262,789386699,1201565961
approximated_aura.kb_bio_101.1.owl.xml_functional.owl,986618587,2268422714,3255041301
approximated_08e43d27-0332-45ed-9e88-7d714b35fdca_Toffee.ttl_functional.owl,30558207,6270258,36828465
approximated_84088311-bd85-44b0-a786-820d92c4d94f_gold.owl_functional.owl,20776203,8147865,28924068
8c01261b-8bc8-4667-bef0-a4279b20d181_envo_xp.owl2_functional.owl,47865607,104800765,152666372
cf6d3f83-bc51-40b8-b833-468095850b37_Book.owl_functional.owl,16761621,2843976,19605597
approximated_50261e1a-1d2d-4997-9d9e-4f40bf0e34ad_etourism.owl_functional.owl,19607418,4730315,24337733
approximated_187ba1ad-7e0b-4a62-b4bd-6a00170be2cf_controller.ttl_functional.owl,21600647,4530773,26131420
approximated_7617f240-1835-48df-b1a0-78d42e592e67_aise_sauce.rdf_functional.owl,11752474,3802114,15554588
approximated_ca61db54-fa88-47a3-9b4f-a19d3359eb65_PaulFisher.rdf_functional.owl,12946760,3050628,15997388
fb-bt.drosophila-gross-anatomy-ontology.26.owl.xml_functional.owl,510662737,1311057248,1821719985
35f4a78e-9c89-4d5c-a31d-169ec5c9820d_pacs.rdf_functional.owl,90952812,199216332,290169144
approximated_0e025da0-9058-4f9a-aa7b-a39b6ab9aaaa_Crab.ttl_functional.owl,126750110,3771994,130522104
approximated_0ce73ce9-af29-4567-b4ad-e8abf1814f74_ityClasses.owl_functional.owl,15945832,12365591,28311423
approximated_Oly.owl_functional.owl,1133397215,168351065,1301748280
91a63a65-f094-42d0-8c94-1c2b3df353d1_fma3.obo_functional.owl,4289285453,7801232586,12090518039
approximated_00e79123-2fdc-452d-a7dd-b60089839ba2_onto.rdf_functional.owl,26044328,6637104,32681432
approximated_5101ac50-defd-457e-a6f4-62f2e9ce5738_phenotypes.owl_functional.owl,18748010829,26262207157,45010217986
approximated_18d69173-cf8b-4141-b8d2-7c73a834c95d_ncitations.owl_functional.owl,106360636,193743484,300104120
approximated_1864f82c-5946-4dc4-a386-a3db5f0ca94f_graves.owl_functional.owl,12972524,5421992,18394516
approximated_e4fe7fb5-3d1f-44bc-9cd3-4af7cf91c333_ISTAR.owl_functional.owl,26187877,17112249,43300126
approximated_45185f01-dd24-4dff-ace6-f9245a8be3c5_44_battery.rdf_functional.owl,12377496,3790297,16167793
approximated_5e456b79-e2a8-400c-88ec-c922fb1ea8db_cheminfcore.owl_functional.owl,21435871,22284737,43720608
approximated_5878f03e-8e98-44b6-b462-1afbc2446be5_Amiga_500.rdf_functional.owl,13239848,3966985,17206833
approximated_kb-owl-syntax-unraveled-depth-1-cardinalities-constant-classes-value-nominals.ofn_functional.owl,464691325,1161726893,1626418218
caa981d8-f2ed-4a7f-bf2c-b586c0de8b55_trait.obo_functional.owl,42150819,71814893,113965712
approximated_4c6c7dc4-1d76-45ec-8e71-5f40bd6f0772_PaulFisher.rdf_functional.owl,18390784,3174834,21565618
c393f17c-fa7c-4487-87a4-736a1644024c_FlyBase.obo_functional.owl,1344190267,2429069045,3773259312
approximated_54137f18-e63e-48d2-b552-fd7b9cacc7de_transistor.rdf_functional.owl,15602397,3776323,19378720
76a92abf-296e-452a-b67c-0f751ddad505_e.obo.PREVIOUS_functional.owl,20850185,25612443,46462628
approximated_261f18de-581b-4334-9bd1-fa87028404cc__component.owl_functional.owl,81838941,216925968,298764909
38b1684f-7e84-4f0b-a7dc-6fe392b833d0_aeoedit.obo_functional.owl,18717186,18823363,37540549
approximated_921b516a-551c-4a1e-aa37-2d5261fc155d_GPCROKB_11.owl_functional.owl,18008420,6261864,24270284
approximated_e5f71bd3-a645-40f8-850e-65bb948df35b_stor_array.ttl_functional.owl,14541810,3794464,18336274
approximated_e0c43086-8882-4b88-a104-de9d7a33cf16_domfi.owl_functional.owl,61045653,74814432,135860085
approximated_3c49103d-f551-4d07-bc39-f02f12eb122d_figure10.owl_functional.owl,24402654,18888309,43290963
33086dde-d0d0-4b96-9871-d3579e349e57_nalisensfm.owl_functional.owl,425358776,928049021,1353407797
approximated_058c0fbb-074c-4b5f-97bb-a18cc30861bd_paldataont.owl_functional.owl,22575822,15329941,37905763
approximated_00368.owl_functional.owl,591112228,1771780483,2362892711
approximated_3b10bb8c-a109-46dd-878c-e84f09fa389e_ter_pencil.ttl_functional.owl,13942045,3751311,17693356
approximated_e5d69675-de32-4951-b218-e335b65dd2b2_phexample1.owl_functional.owl,20915798,8210327,29126125
approximated_bd99f4b3-1a1f-42b2-8fa5-ffefa0f458f8_GUM3.owl_functional.owl,16015288,11783841,27799129
approximated_30d13f17-711b-4ccc-8136-683af58a7386_Asparagus.ttl_functional.owl,12864898,3770002,16634900
85e7b868-f851-450f-943d-c2cfe8f8ecac_ish_label.rdfs_functional.owl,26906411,6292973,33199384
approximated_1179bf2e-f16c-47ce-873f-2ebc1ce03536_uselkuchen.rdf_functional.owl,11629383,3951672,15581055
approximated_1e39ce6b-53f3-4791-8b09-4aff4d8c1ab9_IOLite_v18.owl_functional.owl,25802736,16736140,42538876
approximated_6a7b493f-1068-42e0-8add-3bb83394643b_ery_hammer.rdf_functional.owl,10321958,4514888,14836846
approximated_1e3d1cc0-60bf-4423-9102-e897a08855be_ingle_Chip.rdf_functional.owl,13413077,3739186,17152263
approximated_kb-owl-syntax-unraveled-depth-0-triggers-relation-axioms.ofn_functional.owl,136828036,363534406,500362442
approximated_4c6aaa85-bca5-4387-a2a4-f905b797c77f_bca00030.owl_functional.owl,41013078,6542208,47555286
approximated_4acbf35f-a8df-4e29-b330-7d89fc62daa0_O3DVT.owl_functional.owl,14353277,6982357,21335634
8dea6909-e11f-44a5-b969-0086de407b74_leganstype.owl_functional.owl,922091765,2395102447,3317194212
approximated_1fb28bfd-5caf-4112-b7c2-eb7e14849359_tension_02.owl_functional.owl,102779290,130440379,233219669
bc91878f-cd84-489e-bad7-6682c3f0a0e7__pathology.obo_functional.owl,20059825,33291670,53351495
approximated_ab8734cc-3503-4967-8af0-7feda2265c1f_question.owl_functional.owl,32733044,9261398,41994442
approximated_00582.owl_functional.owl,22967313,39103725,62071038
a5eb03d2-6547-49f7-a0b8-69014b2c243c_e_anatomy.owl2_functional.owl,92212094,206624367,298836461
a5300918-ef9f-4cf6-8e0e-eda47f3b93b9_tectedArea.owl_functional.owl,20518744,2218397,22737141
approximated_12295b6b-5a4a-4bb1-9c0a-b7e626292604_y_interval.rdf_functional.owl,9883045,3865581,13748626
approximated_13733e8c-4027-44c3-9c01-f7a1e9762b07_onto.rdf_functional.owl,16290966,5178738,21469704
4cc438d3-cc07-402f-ba30-2aceac2dd268_protlabels.obo_functional.owl,85264461,228019129,313283590
approximated_e5ee3a0a-57f0-447a-88c1-bb9c6fcf2a5b_tadatasets.ttl_functional.owl,12973344,2176458,15149802
approximated_8b4ded14-b55c-451a-8ecc-8d5d23e55caa__functional.owl,24201546,21110948,45312494
approximated_2fadea1e-6833-4ee7-b2a4-a55833e0463f_EASE_functional.owl,15716363,9732160,25448523
de90359d-d9ba-4852-9d0d-2b1dc137c0c2_GolfPlayer.owl_functional.owl,13948664,1646234,15594898
approximated_8ed3ae64-3076-4ec4-ba50-ffd2b86335a5_Swiss_roll.rdf_functional.owl,16852538,3796990,20649528
approximated_f9fdfcf2-048c-4a14-9847-9f99e57e108b_Sex_worker.ttl_functional.owl,11625276,3894485,15519761
approximated_a1701811-0f39-46e0-9038-e19bc2bb9ef3_mds.owl_functional.owl,14229659,6462767,20692426
approximated_7255322a-fa59-4d59-bc2d-359b4d17deb7_mecv.owl_functional.owl,15350885,10697918,26048803
approximated_acbec5d5-54dd-40cd-aa31-a46ebbee0c74_iaomain.owl_functional.owl,14195470,11212759,25408229
approximated_oae.ontology-of-adverse-events.22.owl.xml_functional.owl,102013999,246625447,348639446
approximated_4c88b856-66dd-4d81-bb78-c9b8256ab126_Pectin.ttl_functional.owl,17412453,3980842,21393295
internano.internano-nanomanufacturing-taxonomy.123.owl.xml_functional.owl,15459108,12382231,27841339
approximated_20b7cd2f-ccc2-4a9b-91a7-672d5d0b8d2f_EnergyFlux.owl_functional.owl,138250404,213407909,351658313
approximated_0eb403ce-063b-4c04-b30a-7adab65151ba_Kahla.rdf_functional.owl,13547438,4038325,17585763
8309fa38-4653-46e9-ae2d-1d1202c63c20_theme.owl_functional.owl,12761181,8252968,21014149
00160928-56f7-4a74-81ea-1adc92544a13_classified.obo_functional.owl,159292782,367644335,526937117
approximated_00593.owl_functional.owl,45306366,112916495,158222861
4ce5bff9-d12a-4f0a-8325-0f52f0c28764_classified.obo_functional.owl,57300310,158978004,216278314
approximated_18947f63-d0bc-487f-8bd0-73177fec5e00_amework2.0.owl_functional.owl,33354361,19832416,53186777
approximated_kb-owl-syntax-unraveled-depth-3-triggers.ofn_functional.owl,354700121,913198759,1267898880
approximated_270de39c-967b-4435-aef7-454685a814e5_Vacuum_tube.ttl_functional.owl,129560036,3753795,133313831
approximated_94504746-e46c-4960-a3ab-d90506848919_ns.owl_functional.owl,12018622,3891701,15910323
approximated_762f1c87-8f87-4f2f-a56d-f0b0deaff07b_Caffeine.rdf_functional.owl,16895958,4039282,20935240
approximated_46724305-ac5e-4986-8799-e34a75ab0746_Hataki.ttl_functional.owl,13726157,3909854,17636011
approximated_2c68bb2e-7ccf-4d01-bdfb-5f9007dce612_eDirection.owl_functional.owl,24246668,28905211,53151879
approximated_84d4b363-85ec-4720-a67a-1290c85cf306_prerelease.obo_functional.owl,554285900,1019989127,1574275027
8ce26445-6ba5-451b-b3bf-a12255bace96_classified.owl_functional.owl,311933511,624862281,936795792
approximated_rxno.name-reaction-ontology.22.owl.xml_functional.owl,38627767,61285357,99913124
approximated_1c33e136-9f14-4127-ac0c-f3d874b51133_Cuttlefish.rdf_functional.owl,11806245,3961966,15768211
approximated_18b0d680-3ac2-4ff2-84e4-89c7e5fbd0ad_PA7100.rdf_functional.owl,9353472,4456994,13810466
approximated_a9c16443-6bb6-4273-8522-b3bd809ea91e_matrAnimal.owl_functional.owl,134274636,253938600,388213236
approximated_889f9c76-0316-4830-ba45-72974f98ea88_Pentium_M.ttl_functional.owl,17034759,3808929,20843688
8f80081c-c258-466b-a9f5-efa4b5610fb3_seontology.owl_functional.owl,502486470,1109166320,1611652790
approximated_1ebe9369-4009-4e83-aa99-d6aff195726a_traints1.0.owl_functional.owl,10902773,4883617,15786390
approximated_7e61a086-9c91-45f3-8c4b-8b7ef542bb9b_family.swrl.owl_functional.owl,10578250,4948226,15526476
approximated_5cea8748-f789-4c38-8990-5f955d623231_Hoop_cheese.rdf_functional.owl,13913991,3782419,17696410
approximated_13eacac6-8b1e-4366-82e0-047c9f208f19_realmAtmo.owl_functional.owl,135109705,216431508,351541213
approximated_02f7e0e7-5978-4e16-b396-c461362525e6_SAO.owl_functional.owl,24676143,53448772,78124915
approximated_98d6b0fe-d8df-4d5c-a022-6d0cffce31c2_Swordfish.rdf_functional.owl,17589024,3965748,21554772
approximated_00775.owl_functional.owl,451698063,47469665,499167728
d70388c3-a914-435d-8fa2-523b25286cf1_psims.obo_functional.owl,55792360,118063739,173856099
approximated_c2ee8d34-9110-4467-a6fa-74d2940e4c8d_S1.owl_functional.owl,17456066,4089890,21545956
approximated_18b925f2-c3bf-4c07-b15e-8ee05a729bc2_onto.rdf_functional.owl,14289600,4963994,19253594
approximated_dbd797c6-78db-4641-be20-6a2d54a5f8db_dKnowledge.owl_functional.owl,13102482,3832792,16935274
approximated_c8523082-dcba-4b83-8686-fb78a5251b67_evelopment.owl_functional.owl,136627617,264111955,400739572
approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-disjointness-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,682410750,1441163284,2123574034
approximated_a9e38d0a-af7c-4cd4-94bd-be749a3268ce_tching_awl.ttl_functional.owl,16777675,3894835,20672510
approximated_c343f7b1-c70e-4dbd-bef7-0d3b9aaf6fd7_prsimple.owl_functional.owl,1602353755,5512020142,7114373897
approximated_5da4636a-4d8b-43e8-b70a-f47ee9255559_oLightning.owl_functional.owl,377607344,213877686,591485030
approximated_debd80a8-aed0-4120-ada1-24129eda42c8_swrelonto.owl_functional.owl,14199760,6280074,20479834
approximated_cogat.cognitive-atlas-ontology.6.owl.xml_functional.owl,109718266,214502561,324220827
approximated_kb-owl-syntax-unraveled-depth-0-km-relevant-cardinalities-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,156146066,417212487,573358553
approximated_kb-owl-syntax-unraveled-depth-3-disjointness-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,675020337,1597857042,2272877379
fb041c6d-5afc-4d45-be4d-eeba067edb75_President.owl_functional.owl,15632616,871845,16504461
approximated_49aa8b61-8b53-4b87-9c49-510a53099698_swum.owl_functional.owl,13769867,5042114,18811981
approximated_26f0d40e-c31f-4421-b927-5197a1e6e0c1_PIN_diode.rdf_functional.owl,13462652,3815541,17278193
approximated_03d462b7-857b-416e-90cb-b7ffe395e22f_Multitool.rdf_functional.owl,16187538,3839855,20027393
approximated_5a28b67e-20cc-4d92-a656-fa139e8b4a32_ce_objects.owl_functional.owl,84973345,216822697,301796042
approximated_fee2724f-5d72-40c1-961b-394a2677c8c5_DOIDBridge.owl_functional.owl,730708314,498145433,1228853747
approximated_7c892a26-f017-4996-b480-26ceeb6e335e_mantic_browser_functional.owl,15330520,1881192,17211712
approximated_00416.owl_functional.owl,1230449483,3910160652,5140610135
approximated_00540.owl_functional.owl,298285399,796231188,1094516587
approximated_kb-owl-syntax-unraveled-depth-4-constant-classes-relation-axioms-value-classes.ofn_functional.owl,368641962,937853136,1306495098
approximated_7957facd-c51a-4a92-a5b2-82b72c21e5a7_gist2.owl_functional.owl,12067440,7098972,19166412
approximated_562d26b3-68bf-4fa4-a9f7-c9208c3dda3f_dtn.owl_functional.owl,12624169,8225587,20849756
approximated_63e7aea2-ec18-4968-93cf-65e63b710769_ansuniprot.owl_functional.owl,159193454,276768097,435961551
approximated_DPC2.owl_functional.owl,1613347597,374725004,1988072601
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,671807942,1537702492,2209510434
approximated_c56335d7-0e91-49b7-992c-ad6fa29d5027_onto.rdf_functional.owl,11513942,4311964,15825906
approximated_6d034b79-7817-4711-b9f6-339bd1a95008_provdc_functional.owl,12357283,4562080,16919363
approximated_4c35abdb-2fea-44b6-ad11-45226f763b34__ontology.owl2_functional.owl,73659508,163249377,236908885
approximated_da5e0a3b-5269-4fc7-a84e-6bb1a99312b5_atmoCloud.owl_functional.owl,103378866,207170805,310549671
approximated_43fd90d8-403e-4595-bc5f-90539fd434c5_bibo.n3_functional.owl,10515500,5920116,16435616
1eea77e0-2f62-4db9-907e-293b3e8f5852_classified.obo_functional.owl,34696209,53591002,88287211
approximated_f4d9caf0-ebe5-4f6d-9294-f5bb3c356f9a_ethernet.owl_functional.owl,15454150,35359763,50813913
approximated_7e3dfedf-9c95-424b-8b14-6b254ede4ba8_Hand_net.rdf_functional.owl,10564437,4065773,14630210
approximated_25ada088-13c2-43d9-a855-ee025e8ad503_Wire_brush.rdf_functional.owl,11525106,3820078,15345184
approximated_28ccf278-c623-4b82-bc2c-cd8b7be33d64_realmGeol.owl_functional.owl,140508191,214764353,355272544
a3be0574-6751-44ca-ad8a-afdcada314ba_ase_vocab.owl2_functional.owl,20149898,35098502,55248400
approximated_670215dc-09a1-42f9-ac4d-11f89a17275a_cRae_Rally.ttl_functional.owl,11380929,3831147,15212076
approximated_08273c4e-c9ce-4bdc-b045-f29ac8e178e0_formazione.owl_functional.owl,16865460,8100433,24965893
approximated_da5f12ac-7796-433a-9f9b-f313f9948821_cl.obo_functional.owl,304733710,817940160,1122673870
approximated_18bed17f-1eb1-4aa1-a08c-7a3e008da34d_mann_valve.ttl_functional.owl,39225163,3732276,42957439
approximated_18d1ff7e-a6a9-4b9f-a6da-aebc9ecac522_W_ontology.owl_functional.owl,20962981,22433750,43396731
approximated_23d8278f-9fbe-4ea6-90ca-31b50cd2b208_ght_switch.ttl_functional.owl,36619958,4164317,40784275
approximated_2c6b39ca-709f-4513-bc99-34ed78637f5e_eThesaurus.owl_functional.owl,1793376279,3868119794,5661496073
approximated_kb-owl-syntax-unraveled-depth-2-km-relevant-cardinalities-triggers-relation-axioms.ofn_functional.owl,516915952,1015195014,1532110966
approximated_7bc1a90d-d3fe-40f9-86d7-357828abbd25_fetchPDB.rdf_functional.owl,15258785,2820518,18079303
96506db6-9a0e-4dde-97e5-25d985a19d3f_ess.rdfxml.owl_functional.owl,17083243,22823085,39906328
approximated_51599a5c-8e22-456d-a5b7-9123d9fc3cdf_onLocation.owl_functional.owl,18462787,8158373,26621160
a401418a-1a45-4d34-9d19-85ed09dddff9_ro_release.obo_functional.owl,88339445,225367176,313706621
