Ontology	OntologyLoading	Classification
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c7b4176-1a6f-4e95-8de9-ae398898b553_ESG_test_4.owl_functional.owl	813635531	372501723
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c89563c-23ea-473c-b277-00bb599edae9_mo.rdf.bib.owl_functional.owl	803386855	222244780
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c8cccb4-52f4-478b-9262-fa701006c18b_D_battery.ttl_functional.owl	769142136	215720838
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c8f3bf8-b5ac-428b-9ef4-1174e7e446b4_prerelease.obo_functional.owl	1083150912	1106405319
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c8ffcd9-def5-44ca-8b8d-daa850c8af79_OuM.owl_functional.owl	790396497	264335205
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1c9890fe-c7bf-4798-9707-a7272a7c1451_tam_cheese.ttl_functional.owl	785938322	216245599
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ca758f5-aa0a-4523-b7e5-6c574bebd9f4_an_anatomy.owl_functional.owl	815872162	390243923
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ca8bc80-f74e-4145-a5fd-66c9fed0246e_dMesoscale.owl_functional.owl	1078224440	1650375319
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cb4e455-3c0c-4117-9aa6-b40a06ccb8c3_unit.owl_functional.owl	908630761	713397486
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cb774b6-ad95-4e1c-b419-f34f6e591ce1_ttle_valve.rdf_functional.owl	783237645	220409682
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cbab943-e664-4e18-9df4-dc9dc389c81c_Design.v11.owl_functional.owl	797581294	235345419
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cbb90bc-e57b-4916-a260-8978e53cb1c1_Opera_coat.rdf_functional.owl	770299626	213936078
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cbe45f5-9dd5-4028-a1d7-d58b6ad697bb_Bolillo.ttl_functional.owl	815997183	214260023
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ccc6df9-c6b7-44e3-aba3-03f883e3caa8_munication.owl_functional.owl	764482599	240173139
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cce70fb-0fb0-4d35-a778-e74b6039362a_Cultivator.ttl_functional.owl	817412373	213792690
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cdf362c-2ae8-4727-b5e9-576130834e04_OBI.obo_functional.owl	1548404183	1563060642
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ce518f6-3efe-494b-8787-352b97d321aa_onto.rdf_functional.owl	826256637	238831804
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ce7d1d6-d67d-4933-a9c1-519a164d41ab_eservative.rdf_functional.owl	778528117	214254884
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ce9731f-2026-46d0-8ab4-724533e88e30_Hushllsost.ttl_functional.owl	809392210	235275126
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cecf3e4-bbc8-4731-9a6f-dc7d2d38c064_Phenol.ttl_functional.owl	778196880	217335107
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cef2d9c-1c3d-4610-b9fc-20e70d308307_Chupa_Chups.ttl_functional.owl	780378712	218991178
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1cf42173-419d-4450-bc0b-656b1fc2f417_Sukhoi_Su27.ttl_functional.owl	797041606	220002639
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d01a7d1-79cf-41c2-b424-69d227f44d8c_na_sausage.ttl_functional.owl	807676566	241944168
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d0294d3-733e-4e41-9c97-2993ce990548_cal_cheese.rdf_functional.owl	758903194	214620575
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d235bfb-2df4-4b87-8290-15c149c4eb76_protontop_functional.owl	805119070	188230095
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d237276-8068-4d48-b80c-dfb2431012d3_ndiesSiteA.owl_functional.owl	836495514	247746787
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d252e35-f2fc-4df1-9e3c-46843c6c07d0_eSituation.owl_functional.owl	777984004	207775733
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d2653a6-1b3c-4515-8fce-e8b7f01aa294_ficial_fly.ttl_functional.owl	831964659	215894872
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d26a1b5-760e-4465-900f-4b705570fadc_ding_block.ttl_functional.owl	787341699	227804765
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d28d07d-d1f9-4e1a-9afb-1bb8062ed242_model.owl_functional.owl	801033655	323747908
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d32c9c1-93ae-49bf-a5b3-34e8780a80b1_Trout.rdf_functional.owl	830553545	232413692
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d340b73-57f7-4f92-9367-7f131dd2e647_htning_rod.rdf_functional.owl	784232029	228904071
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d35b4fa-9812-44d0-adf9-68cde31d8273_SYMP_functional.owl	830994544	309301485
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d4036de-9387-4883-a048-24ca6a437f23_umlssn.owl_functional.owl	873998288	257224026
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d4272b7-e92e-4776-9f08-892080eab941__fireplace.rdf_functional.owl	808351841	217326482
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d447ee8-3cfc-43bc-9d27-9991b913471d_Butterfat.rdf_functional.owl	781221786	226038095
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d48533a-055e-45ef-ac75-7833beffe0d7_griculture.owl_functional.owl	1057227366	779838749
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d4cd46d-2b77-4e2b-9ea3-32f7b6e2b533_Building.rdf_functional.owl	810361532	222073776
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d52231a-9360-459b-97e4-3bfe6f280fe8_Fish_trap.rdf_functional.owl	776938743	245387600
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d60df36-f961-4073-a079-f1992c15c535_ygiene_kit.ttl_functional.owl	759266519	211784428
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d65b477-35ac-43af-8a64-4e6b9c6d7499_swrcfoafmap.owl_functional.owl	791835064	189779334
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d75b1e3-7859-41ea-8628-0d155cd20e01_phenCryo.owl_functional.owl	1137980017	1450659126
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d7ab82b-263e-46d3-82e3-39cbcd1c9a2a_Comb.rdf_functional.owl	769728541	224778826
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d849d6e-3e9f-468f-8464-f9d5d2906c8e_c_cylinder.ttl_functional.owl	800459447	223455882
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d8abfe4-8f68-4db8-946b-4c613cde1729_dzongkha.owl_functional.owl	802630126	208223865
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d9a7ec5-029f-4eec-b829-fec3c0ea78d6_Sandsinker.rdf_functional.owl	839728808	225989445
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1d9d06d7-03f5-43cc-810d-3842f4544278_sequence_xp.owl_functional.owl	921577282	804807475
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1da60349-4393-428b-8ee2-04ce33cf85ad_ction_xp_chebi_functional.owl	1095915717	955336500
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1daf246d-481e-46d7-97d6-4195f7c0bf53_lusensembl.obo_functional.owl	2283268957	3913372820
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1db35b13-94ec-4d5b-826b-69fe1cb26c39_C3A9dictin.rdf_functional.owl	861683954	233897347
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1dc94f07-41c3-4171-abb5-3c2955a8a750_eformation.owl_functional.owl	990815642	759858669
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1de103eb-00ad-4a0c-bf9e-5279acc62cc1_Weisslacker.rdf_functional.owl	786344790	213316604
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1dea4541-bdab-470f-9beb-4ca833578f5e_901_424_le.owl_functional.owl	867869305	448960854
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1dead87e-a09d-4701-a762-5126010c7b4c_Stevedore.rdf_functional.owl	775688870	215270266
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1df2eed5-8300-47c6-9267-674cc0326754_Apple_Inc..rdf_functional.owl	807704121	213799753
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1dfb83b5-166c-4af0-9161-b4e179dbd4ed_rete_mixer.rdf_functional.owl	832177459	224329986
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1dff947c-de55-4ec7-88a0-7ac52b33d570_Frock_coat.rdf_functional.owl	793130423	226814934
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e07fb8c-b97b-4920-83d6-ed106364b183_Danio_rerio.obo_functional.owl	3190187914	5832713162
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e0b92e4-0249-4b5f-b588-d038c0fd02b6_Liptauer.rdf_functional.owl	825286290	237493019
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e0c88de-f171-43a3-847f-b897c4abafda_mHydroBody.owl_functional.owl	1043635327	1597932195
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e0f6818-9082-4dd5-a3a6-d5e505ca8fc0_Renaico.rdf_functional.owl	817946296	214386319
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e2f3797-924f-4fad-89c8-d22a2eb02523_Cookie.ttl_functional.owl	783874075	219944934
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e2f9ebd-b4d1-46a3-85f6-5aa6a8c680a4_Mozzarella.ttl_functional.owl	798518658	216059021
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e32802c-f906-4304-80bc-01d1c6681590_ader_valve.ttl_functional.owl	869392049	229570240
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e39ce6b-53f3-4791-8b09-4aff4d8c1ab9_IOLite_v18.owl_functional.owl	813309912	392445899
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e3d1cc0-60bf-4423-9102-e897a08855be_ingle_Chip.rdf_functional.owl	809207417	221495198
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e3e3866-6c74-45a0-9466-084114b99078_Top3_units.owl_functional.owl	1143881087	1270213563
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e43ac64-dd99-4a4c-852c-80235a5fa85b_t_cleaning.rdf_functional.owl	814783448	246330708
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e45d683-4ad3-4543-8336-d9cf972469c8_tfmBJ1.owl_functional.owl	813261365	244043676
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e4ed76a-e564-4dcc-9dc3-7241793e7d86_Balisto.ttl_functional.owl	775419220	231421398
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e52e6be-def2-44af-9372-95c92fdff4bf_Hori_hori.rdf_functional.owl	789853111	232154842
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e5351d9-efb0-413c-873f-6dc1272ae820_224onto.rdf_functional.owl	849085833	199631484
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e544f4f-62b0-403e-975f-cc6e46b323f3_ology_6508.rdf_functional.owl	789408114	214117715
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e55d681-a13e-49db-b995-d1438007c648_y_taxonomy.owl_functional.owl	1018198990	1599218207
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e5f8b8f-12f1-41f7-a238-79b06b94dd6e_Penny_bun.ttl_functional.owl	801635584	217327643
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e606ac8-76f1-479a-aa2c-9f5f20db0ebf_rman_clamp.rdf_functional.owl	832288692	222039600
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e638552-57fd-4e20-8de4-743eeda8cd32_her_cheese.ttl_functional.owl	784429857	219305434
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e657d27-1ae8-4d93-b762-69745fff1aee_idgeClosed.owl_functional.owl	785138233	230594864
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e6722c2-e3e3-467a-bdf0-f597fc926944_Blast_valve.rdf_functional.owl	780211248	246590703
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e6dbf1b-c7d6-45f8-a6cd-d3e765afcaa1_stateSystem.owl_functional.owl	1067157756	1584596026
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e844665-955c-4337-ba96-240878e526b5_Rotational.owl_functional.owl	866397004	479206926
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e853690-cdd7-4157-bef9-04a05aedac1e__component.ttl_functional.owl	784562455	212205145
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e8a0b7f-fb20-49fd-930f-fa8fe0f75341_topOnly633.owl_functional.owl	1171663086	3658509687
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e8ec488-6385-4e59-987f-b3bc8c8b41f3_ro.owl.CURRENT_functional.owl	818595076	370660949
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e907dab-c336-46d9-acae-bbd43f866294_Intel_MCS48.rdf_functional.owl	837652312	214736552
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e91ffe0-85f6-4532-bb5b-8e1c65f25af7_physSolid.owl_functional.owl	923728866	700757570
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e958eda-7523-4a99-a4b9-9ff580a891e3_Bidet.rdf_functional.owl	787070056	229581736
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e95fdde-6d7e-4b71-9553-e3c0d1a14419_Epoxy.rdf_functional.owl	781222506	216474124
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1e9f85c5-8420-4fa2-965a-1f2fa950bc42_Whisky.rdf_functional.owl	803507379	239918120
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ea03413-61d7-4127-9780-3cef952db7e5_component.owl_functional.owl	956665372	896932990
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ead5da3-6f7b-4032-b831-14af99931ab8_Dress_boot.rdf_functional.owl	839151702	221297490
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1eb89a31-01ef-4235-bd64-81b3c0615502_phen.owl_functional.owl	1068654100	1721976770
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1eba8609-4716-4f68-9f23-cc5c935c4b32_lepets.owl.rdf_functional.owl	829289484	221286832
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ebe9369-4009-4e83-aa99-d6aff195726a_traints1.0.owl_functional.owl	749943439	211907785
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ebee42e-44e9-4497-862d-1c5e5012b634_Pez.ttl_functional.owl	802284886	214489600
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1eef300e-9c6f-4cc5-878c-721a05e336ce_crime7.owl_functional.owl	803869664	288670326
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1efd9c3a-e4a1-446e-afe7-be4d4c19c009_roach_shoe.ttl_functional.owl	789332207	218607796
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1f1074d7-d9d4-4a6b-8977-0a77b95392f8_interfaces.owl_functional.owl	784964379	237639740
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1f131286-0fa9-43e8-a0fb-b7798b7c1476_sasclasses.owl_functional.owl	777343880	227783223
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1f13ba60-f82f-4e8d-bb3f-be2db5f8b0e0_enceSystem.owl_functional.owl	1208071004	1739567265
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1f1e10ae-ba19-490d-8365-131487b39b24_Putty_knife.rdf_functional.owl	775053906	221192017
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1f34c5ee-ad79-4c51-bc1c-5172a8bf011d_sette_deck.ttl_functional.owl	793132060	235647529
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1f41f21b-9c93-4be1-9bba-21f1103c0d32_Surimi.ttl_functional.owl	780575355	226727752
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1f57378b-9f87-4c1e-90c4-b92bfd1705ce_Roland_MT32.ttl_functional.owl	786635047	212754532
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1f6bd5c5-cbef-4d18-98f1-823f6ae30409_esc.owl_functional.owl	829437080	416490242
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1f6df56d-fe3f-45b3-87e3-da79b8886651_tt_trigger.rdf_functional.owl	785829805	233256781
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1f8b0a10-be30-44b9-a02c-f7d6eecd673a_tail_dress.rdf_functional.owl	762101682	216094669
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1f8ba1ae-02c9-4092-a56c-522132622e00_logyQimage.owl_functional.owl	782135160	282082536
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1f8e8f12-970e-44dc-8813-7e4c5e537c2d_Fishing_rod.ttl_functional.owl	790310607	214893793
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1f9500a2-151b-4855-8b7c-5a2229d1d871_toy_functional.owl	826561352	220318084
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1fa63c10-447a-4d20-83cd-c62366f3be92_mergedncbi.owl_functional.owl	4860073211	11535890451
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1fa66cc1-a3a7-4cab-9b27-893c2fcdc553_Antibody.rdf_functional.owl	778979245	236751516
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1facd7c7-2d76-4a7f-9d81-8f00a53c50d5_Leberkse.ttl_functional.owl	809757114	217643914
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1fb28bfd-5caf-4112-b7c2-eb7e14849359_tension_02.owl_functional.owl	949009756	1468269844
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1fc30ab1-b64a-44b2-b4fe-0402806b091c_Virtuoso.ttl_functional.owl	792983445	216179245
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1fc7a3d9-d4a1-4a33-acab-d31d18a467c0_Long_black.ttl_functional.owl	778110779	215505545
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1fcef593-a90f-456b-8aba-3eab11c65372_Foundation.owl_functional.owl	774357277	230709451
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1fd42b7b-6d5d-47ba-850e-ba4ce2803ba0_mappingMan.owl_functional.owl	807702026	797535651
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1fdfb0ed-7b71-4515-bf0f-384a3f32a682_matrRock.owl_functional.owl	1063138872	1544651762
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1fe96e17-f729-4b41-a063-a32b026c14c0_onto.rdf_functional.owl	788184986	241934953
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1fe9b1bf-e389-41b6-a71c-914b1774399e_can_cheese.ttl_functional.owl	809349385	259492496
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1fef39cd-a552-477f-9f1c-327f17e7afdd_n_Model2.0.owl_functional.owl	829234582	382967040
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ff1b1dc-c9cf-433f-86f6-4aabc8bcfc4b_latemethod.owl_functional.owl	795742790	218835689
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ff32aa8-b9ca-448b-93af-3c76bcf05041_e42_athome.rdf_functional.owl	796636893	178751685
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_1ffe15c3-627c-4b24-af16-070d133e7fe6_reo_camera.rdf_functional.owl	819086369	214356689
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_2038c0b7-8c15-4c5b-817e-8d456d941e5e_roughtest.owl_functional.owl	801922527	196789611
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20416349-9358-43ef-b27b-ac8b464f1d01_ic_barrier.rdf_functional.owl	772726220	218432235
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_204ab6eb-9bb6-49dc-9a2b-bf0183ee7c12_Statistics.owl_functional.owl	1012819100	1614079162
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_204e5fbc-62d2-4dff-8543-1fb4ee2671c2_Norvegia.ttl_functional.owl	846228639	213625738
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20544e78-e168-408a-8ac8-5ed19900be33_prerelease.obo_functional.owl	1610177745	2123387090
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_205a10c4-613c-4fda-9e5c-a0c8ef9f98c1_Statistics.owl_functional.owl	1055140339	1620675546
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_2061bf98-5943-42b8-a2bb-82ba88a51fc0_Mouse.rdf_functional.owl	814134027	239644043
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_206910c8-9e9f-443d-a3dd-700abec07633_ontoutf8.rdf_functional.owl	778157837	247901680
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_2069d761-32c0-4a79-bdb4-47dfb0036c73_example1.1.owl_functional.owl	835764984	416554111
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_2070bb2c-7c23-425d-8a44-04ef66f8ceff_nto_cheese.rdf_functional.owl	806711643	221074086
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_2071f048-a776-425d-8240-30f02c14ae0f_mergedtbox.owl_functional.owl	1845951584	3928602649
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_2073efb5-4b66-4d19-ab44-5e908d74be41_mmodore_64.rdf_functional.owl	796262656	215968669
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_207569ea-5ee1-409c-b66e-c85845ee84b8_Kesong_puti.rdf_functional.owl	822428175	228811577
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_207644b0-9bf7-4e7e-9e64-9b741e9fb0c0_Pump.rdf_functional.owl	788257516	215220443
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_207ef0d3-222d-4445-8615-0abb4e01d309_dqm.owl_functional.owl	765987800	208535703
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20892525-5521-4f2f-b9c9-9122ca8251e1_Crampons.ttl_functional.owl	772953047	223470600
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20a3e360-7d28-45a7-b46e-3ec0151abd94_nberg_cake.rdf_functional.owl	779124392	218479422
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20a5ea94-c542-4d59-95e1-b6aca01289f2_bejna.rdf_functional.owl	791602175	215452087
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20a88a24-e163-432d-9f8a-e17570d327e7_Faldstool.ttl_functional.owl	769524690	229519359
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20a9e93f-4bb0-41f7-ac95-bcd0309d0fe1_sOntology.daml_functional.owl	779375805	216694862
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20b1f6c4-5c2a-4248-b6b7-9b5942dd6de5_Bread.rdf_functional.owl	783998218	215409359
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20b7cd2f-ccc2-4a9b-91a7-672d5d0b8d2f_EnergyFlux.owl_functional.owl	1093203090	1650186082
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20ba7a96-eb12-4677-9069-3eb4dca6458a_nik_cheese.rdf_functional.owl	786608099	241737224
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20cdb3f3-6c03-41d9-87e9-9fcca0b4b2f3_Korovai.ttl_functional.owl	821941207	230571181
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20cf01e1-6931-40f3-8ae2-dfd150033aea_logyv0.1.1.owl_functional.owl	779513694	235403999
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20d66bd6-8ede-47e3-b2f7-cca4d8cfd568_EAM_Jeff.owl_functional.owl	760505122	180801200
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20db865a-c7b5-48e7-843a-40d33fd5279e__con_leche.rdf_functional.owl	821790535	215740254
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20e0c29f-94b4-4bc0-b817-e9a0ba2fa186_Calzone.ttl_functional.owl	773167602	221471977
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20ec31c5-c1a5-4834-a709-8f64103a6c7c_ce_Manager.ttl_functional.owl	779613120	223852976
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20eddba4-d48b-4642-a504-cb3443179d13_goslim_pir.owl_functional.owl	849907369	328393977
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20f90afa-257c-4079-a4f5-3fa185182058_go_xp_all.obo_functional.owl	2217379199	693169226501
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_20fb95ca-a5c1-485d-bf1c-b97e03733c1c_loo_cheese.rdf_functional.owl	769489153	215140288
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_212e0a70-5fce-4f53-ac2a-88d54380ac89_Saloio.rdf_functional.owl	772283799	217528797
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_213d52f2-05f9-42e3-b828-d948795cd42e_rPollutant.owl_functional.owl	931138928	855195847
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_213d948c-8a53-41fb-804e-f03e699d4957_Desk.rdf_functional.owl	826062549	221056080
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_213ff15b-9cd2-4e79-ae93-facf6449281e_ire_cheese.rdf_functional.owl	798817975	238147179
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_214d8d14-be33-4b63-96f1-8163f8b34773_Cloak.ttl_functional.owl	771206826	215103334
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_216c691c-d693-4977-90cd-340e24799c94_Pacific_cod.ttl_functional.owl	802889119	240615473
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_217259de-011b-4d2e-a58f-918e6d85f651_Environment.owl_functional.owl	797321664	280065134
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_217add98-3f83-4b12-a6b3-6dce4d5b94cf_Love_Hearts.ttl_functional.owl	817806210	216802703
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_218b2b45-850e-4905-95fe-c72b97c2f5c4_tinstances.owl_functional.owl	813313714	271768351
/media/uoa/Data1/ore2014_dataset/ClassificationEL/approximated_219b3e3a-06ab-4045-81d9-ec64edad8f08_Sensor.rdf_functional.owl	817490728	254884655
